# Fracture Radii List After Isolated Fracture and Cluster Removal
# Format: xRadius yRadius Family# (-1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
95.9726 95.9726 6
97.4435 97.4435 7
99.687 99.687 3
96.445 96.445 7
96.1735 96.1735 9
95.8979 95.8979 9
93.0485 93.0485 1
99.492 99.492 8
99.6519 99.6519 3
95.8718 95.8718 9
95.5704 95.5704 6
99.2779 99.2779 3
99.0793 99.0793 3
96.1559 96.1559 2
95.4221 95.4221 2
99.4785 99.4785 8
95.7454 95.7454 9
95.4252 95.4252 9
95.1745 95.1745 9
94.9769 94.9769 6
94.785 94.785 6
99.2229 99.2229 8
92.1365 92.1365 1
95.1091 95.1091 9
98.9421 98.9421 3
94.7522 94.7522 6
95.1075 95.1075 9
94.6072 94.6072 6
94.0583 94.0583 6
98.8394 98.8394 8
98.9075 98.9075 3
95.4013 95.4013 7
95.1541 95.1541 2
94.0428 94.0428 6
90.2266 90.2266 5
98.4281 98.4281 8
90.2313 90.2313 4
93.9926 93.9926 6
95.0241 95.0241 7
98.3233 98.3233 3
97.0343 97.0343 8
96.9673 96.9673 8
94.2053 94.2053 7
93.9195 93.9195 6
94.7959 94.7959 9
95.7301 95.7301 8
93.914 93.914 6
95.2626 95.2626 8
94.7577 94.7577 9
95.1648 95.1648 8
93.3389 93.3389 7
98.0661 98.0661 3
98.0462 98.0462 3
97.9909 97.9909 3
94.9914 94.9914 8
92.0108 92.0108 1
94.8841 94.8841 8
97.9642 97.9642 3
94.8165 94.8165 8
91.2651 91.2651 1
94.4385 94.4385 9
94.432 94.432 9
97.8855 97.8855 3
89.7711 89.7711 4
93.9074 93.9074 6
93.4166 93.4166 6
97.7028 97.7028 3
94.0334 94.0334 9
89.6904 89.6904 5
93.4011 93.4011 6
93.6396 93.6396 9
93.145 93.145 7
97.63 97.63 3
97.4142 97.4142 3
97.1408 97.1408 3
93.2168 93.2168 6
92.4831 92.4831 6
92.3803 92.3803 6
93.2405 93.2405 9
94.3383 94.3383 8
92.8865 92.8865 7
92.2713 92.2713 6
92.9874 92.9874 9
92.1532 92.1532 6
92.854 92.854 9
97.0826 97.0826 3
92.7314 92.7314 9
91.9871 91.9871 6
97.0454 97.0454 3
94.6228 94.6228 2
92.5175 92.5175 7
96.8309 96.8309 3
88.8948 88.8948 5
91.8506 91.8506 6
93.77 93.77 8
96.4479 96.4479 3
92.6206 92.6206 9
93.5409 93.5409 8
94.4706 94.4706 2
96.2818 96.2818 3
91.7136 91.7136 7
96.2232 96.2232 3
91.9735 91.9735 9
95.7182 95.7182 3
93.5137 93.5137 8
91.7633 91.7633 6
91.4921 91.4921 7
91.8149 91.8149 9
95.7114 95.7114 3
91.7347 91.7347 6
90.7411 90.7411 7
90.3746 90.3746 7
91.7253 91.7253 9
91.5428 91.5428 9
95.7097 95.7097 3
91.3487 91.3487 9
91.0933 91.0933 9
91 91 9
92.5327 92.5327 8
93.7582 93.7582 2
95.4188 95.4188 3
95.3348 95.3348 3
95.2116 95.2116 3
95.099 95.099 3
95.0818 95.0818 3
91.4071 91.4071 6
86.7617 86.7617 4
92.3379 92.3379 8
90.7679 90.7679 9
92.3049 92.3049 8
91.2225 91.2225 6
95.0195 95.0195 3
91.2048 91.2048 6
94.8429 94.8429 3
90.7592 90.7592 6
90.6091 90.6091 6
90.2187 90.2187 9
90.5821 90.5821 6
94.527 94.527 3
94.4786 94.4786 3
90.1377 90.1377 7
90.1374 90.1374 9
94.3122 94.3122 3
89.9019 89.9019 9
90.5432 90.5432 6
90.043 90.043 6
89.8982 89.8982 6
92.1064 92.1064 8
92.616 92.616 2
89.8491 89.8491 6
94.1981 94.1981 3
89.7453 89.7453 9
93.9391 93.9391 3
89.7346 89.7346 9
89.5827 89.5827 9
89.6988 89.6988 6
89.9101 89.9101 7
89.9056 89.9056 7
89.361 89.361 9
93.537 93.537 3
92.2099 92.2099 2
91.5464 91.5464 2
93.4713 93.4713 3
93.3584 93.3584 3
